51.96944 177.54860
51.95164 177.60805
51.92305 177.59248
51.92194 177.53831
51.90805 177.48193
51.93166 177.43832
51.90498 177.36722
51.86110 177.33888
51.82860 177.30859
51.86777 177.25916
51.89806 177.24443
51.92110 177.30249
51.95860 177.35193
51.98082 177.42943
51.99110 177.50748
99.00000 999.00000
51.63277 178.74361
51.63026 178.79111
51.61998 178.85056
51.60555 178.92027
51.58249 178.97249
99.00000 999.00000
51.52332 178.97832
51.54915 178.91388
51.56972 178.85443
51.57414 178.77277
51.59639 178.70749
51.62526 178.64998
51.65749 178.67331
99.00000 999.00000
51.97110 178.57664
51.92860 178.59860
51.89610 178.54443
51.91914 178.48164
51.95332 178.47249
51.98305 178.50305
99.00000 999.00000
51.54332 179.02081
51.50471 179.07027
51.47527 179.13165
51.45639 179.20389
51.41193 179.24277
51.40277 179.28331
51.40277 179.34639
51.39055 179.41554
51.36499 179.46388
51.37415 179.40305
51.35582 179.32889
51.34999 179.24554
51.38748 179.23915
51.40915 179.16888
51.43665 179.10472
51.46915 179.04721
99.00000 999.00000
51.96664 179.75638
51.93304 179.74443
51.89665 179.71388
51.86722 179.64972
51.88388 179.57166
51.91081 179.50581
51.95277 179.50026
51.97972 179.53389
99.00000 999.00000
51.82332 181.23666
51.77805 181.27026
51.74472 181.21333
51.77110 181.14667
51.81915 181.15750
99.00000 999.00000
51.64305 181.99001
51.65721 181.93027
51.69888 181.90944
51.70444 181.98833
99.00000 999.00000
51.79166 181.94443
51.82664 181.89444
51.84915 181.82167
51.88248 181.79776
51.91138 181.86250
51.91331 181.96388
99.00000 999.00000
51.89055 182.10138
51.85638 182.12500
51.83221 182.16583
51.83998 182.24583
51.84109 182.32056
51.83722 182.37917
51.81415 182.31833
51.79639 182.23555
51.76805 182.22917
51.72581 182.18694
51.67831 182.17471
51.68138 182.11749
51.63388 182.08693
51.59389 182.08443
51.63805 182.04417
99.00000 999.00000
51.71416 182.02834
51.76471 182.04472
99.00000 999.00000
51.87582 182.93027
51.84164 182.88388
51.79472 182.87193
51.74361 182.87109
51.69998 182.83611
51.69666 182.78806
51.67444 182.72166
51.69998 182.67276
51.72610 182.60609
51.70860 182.52888
51.69388 182.45917
51.68832 182.36943
51.65472 182.33360
51.69638 182.31000
51.72443 182.34610
51.72139 182.41859
51.73610 182.48610
51.75139 182.53943
51.76332 182.61583
51.77693 182.70526
51.80331 182.77388
51.85027 182.80222
51.91110 182.80917
51.93721 182.86250
51.91443 182.93138
99.00000 999.00000
51.96722 183.44749
51.91554 183.45610
51.89389 183.38693
51.85388 183.37222
51.83139 183.40222
51.82889 183.47250
51.83888 183.50972
51.82472 183.57693
51.77638 183.57527
51.73027 183.57027
51.74388 183.51971
51.72693 183.46944
51.68610 183.42500
51.68944 183.36693
51.68138 183.30026
51.64139 183.28999
51.63081 183.26054
51.60416 183.20193
51.63998 183.19917
51.68111 183.16527
51.70110 183.16167
51.65388 183.12750
51.60889 183.09027
51.59027 183.03806
51.63638 183.03389
51.67805 183.05917
51.70526 183.11444
51.74081 183.13889
51.77193 183.17667
51.77277 183.09555
51.81276 183.11777
51.78777 183.16110
51.78360 183.25444
51.79610 183.26305
51.83638 183.21944
51.84776 183.29639
51.88193 183.24722
51.93138 183.21777
51.95805 183.28555
51.95915 183.37054
51.98581 183.43639
99.00000 999.00000
51.83665 183.70110
51.82832 183.67500
51.82166 183.71027
51.78526 183.72472
51.75000 183.71277
51.73694 183.68333
51.73248 183.63943
51.75581 183.60193
51.81639 183.59250
51.84999 183.58221
51.86221 183.66693
99.00000 999.00000
51.87277 183.84416
51.83777 183.88722
51.84943 183.95639
51.80972 183.99388
51.82193 183.93222
51.80194 183.91138
51.82332 183.86638
51.77443 183.86084
51.80666 183.82666
51.84027 183.78806
51.87889 183.79443
99.00000 999.00000
51.98915 183.97166
51.96304 183.93639
51.98915 183.87027
99.00000 999.00000
52.99915 172.84999
52.97832 172.91193
52.98360 172.99860
99.00000 999.00000
52.75221 172.95027
52.76805 172.90610
52.78581 172.85664
52.77859 172.80165
52.81110 172.77638
52.86360 172.79277
52.88248 172.78165
52.87610 172.69194
52.87332 172.63193
52.91943 172.66026
52.92139 172.57248
52.91666 172.50276
52.94276 172.51138
52.97139 172.57193
99.00000 999.00000
52.98639 173.07472
52.98389 173.15222
52.94081 173.17415
52.91222 173.16832
52.94165 173.23831
52.92331 173.30138
52.88222 173.29999
52.85860 173.29944
52.85138 173.38914
52.82915 173.43388
52.82304 173.34193
52.81194 173.31276
52.84360 173.25415
52.82388 173.19777
52.79694 173.18443
52.78888 173.13193
52.82860 173.08472
52.80249 173.01305
99.00000 999.00000
52.43332 173.51222
52.46860 173.56749
52.50165 173.62222
52.50748 173.68748
52.50555 173.78305
52.47305 173.72916
52.42471 173.71664
52.36861 173.74193
52.35248 173.67610
52.37138 173.62860
52.39499 173.59193
52.38055 173.50665
52.38832 173.42998
52.41026 173.38582
52.44110 173.44914
99.00000 999.00000
52.10999 177.66777
52.06860 177.65749
52.02582 177.62082
99.00000 999.00000
52.00665 177.51389
52.05859 177.53581
52.10248 177.56555
52.11861 177.63860
99.00000 999.00000
52.00526 179.56972
52.02832 179.64276
99.00000 999.00000
52.06972 183.98389
99.00000 999.00000
52.01138 183.96944
99.00000 999.00000
52.03665 183.81139
52.08556 183.83221
52.10277 183.89526
99.00000 999.00000
52.06082 184.00250
99.00000 999.00000
52.01694 184.03139
99.00000 999.00000
52.00305 184.95221
99.00000 999.00000
52.00444 184.84305
52.00526 184.75693
52.00722 184.67526
52.02554 184.71638
52.03110 184.79944
52.04749 184.88026
52.02609 184.90416
52.03110 184.97055
52.05777 184.97250
99.00000 999.00000
52.40805 185.85750
52.38332 185.92667
52.35609 185.99222
99.00000 999.00000
52.27306 185.97804
52.22693 185.94250
52.22443 185.85361
52.20665 185.80499
52.16943 185.85110
52.13472 185.90610
52.11444 185.87639
52.11638 185.81110
52.08943 185.78334
52.10971 185.71777
52.11139 185.65472
52.10248 185.56471
52.09415 185.61638
52.04610 185.59444
52.06471 185.54889
52.07498 185.49834
52.06555 185.48917
52.04472 185.49722
52.04193 185.45833
52.02943 185.40610
52.03526 185.32889
52.02943 185.30556
52.00305 185.27026
52.02388 185.20250
52.03777 185.11333
52.02972 185.03027
99.00000 999.00000
52.05611 185.01222
52.07277 185.06888
52.10805 185.10083
52.09943 185.13167
52.09389 185.20444
52.09138 185.25110
52.10889 185.28693
52.10248 185.36194
52.11055 185.42334
52.13222 185.44167
52.14888 185.49001
52.17360 185.44527
52.18082 185.52110
52.17499 185.59500
52.21193 185.55333
52.20389 185.64166
52.20389 185.67610
52.21416 185.72556
52.25249 185.77472
52.27777 185.70360
52.31221 185.65500
52.27666 185.63583
52.29860 185.55888
52.31221 185.60944
52.34805 185.66083
52.36972 185.71417
52.39693 185.78110
99.00000 999.00000
52.12027 186.01833
52.13361 186.10333
52.11026 186.13638
52.09222 186.18750
52.12277 186.23584
52.13332 186.32056
52.13998 186.38971
52.14305 186.44527
52.11722 186.45805
52.11139 186.53084
52.11194 186.59193
52.09776 186.64194
52.10248 186.69667
52.09610 186.78027
52.09555 186.85333
52.09332 186.91638
52.07721 186.99500
52.06860 186.90805
52.05443 186.82277
52.06248 186.75360
52.05611 186.68250
52.03027 186.61444
52.03526 186.52193
52.02943 186.47501
52.05026 186.43527
52.05415 186.35249
52.06332 186.31555
52.04639 186.23944
52.03915 186.15610
52.05666 186.07388
52.08943 186.03917
99.00000 999.00000
52.08722 187.03555
99.00000 999.00000
52.36722 187.60167
52.35056 187.68721
52.31082 187.67694
52.28581 187.60693
52.27527 187.54805
52.24722 187.48334
52.24832 187.40109
52.29166 187.38472
52.32944 187.43250
52.35638 187.49055
52.38889 187.54889
99.00000 999.00000
52.52388 188.74971
52.48721 188.79694
52.45221 188.74583
52.45915 188.68610
52.51193 188.70583
99.00000 999.00000
52.67943 189.41527
52.63914 189.43138
52.59082 189.39444
52.58943 189.31110
52.56581 189.24167
52.53860 189.19443
52.57721 189.16138
52.62639 189.18889
52.65582 189.25000
52.67972 189.31276
52.69194 189.36861
99.00000 999.00000
52.76971 189.94110
52.72638 189.91554
52.72194 189.83026
52.76443 189.82417
52.78749 189.86693
99.00000 999.00000
52.83443 189.99361
99.00000 999.00000
52.82277 190.32249
52.78165 190.29333
52.79305 190.23860
52.81139 190.15776
52.80331 190.10667
52.78581 190.03500
99.00000 999.00000
52.84999 190.02443
52.84665 190.11000
52.87389 190.16388
52.87971 190.24306
52.86555 190.31221
99.00000 999.00000
52.84082 190.96417
52.81749 190.89667
52.84581 190.94917
99.00000 999.00000
52.96664 191.31805
52.94748 191.27361
52.93889 191.21971
52.90665 191.21500
52.91110 191.16583
52.88914 191.11084
52.86638 191.03888
52.88609 191.03110
52.93498 191.05667
52.95277 191.13138
99.00000 999.00000
53.11139 160.00722
99.00000 999.00000
53.12526 160.05222
53.19556 160.03806
53.26305 160.01582
99.00000 999.00000
53.00000 172.72331
53.00526 172.80804
99.00000 999.00000
53.30832 191.96860
53.28360 191.89806
53.26138 191.82500
53.24638 191.74167
53.21332 191.68250
53.17249 191.65416
53.14665 191.62639
53.11165 191.58417
53.06526 191.54694
53.04277 191.49026
53.02582 191.41638
99.00000 999.00000
53.01277 191.14417
53.04193 191.20416
53.09082 191.23000
53.13638 191.20860
53.17888 191.23666
53.20389 191.29388
53.23277 191.33804
53.27306 191.38805
53.24609 191.45860
53.27248 191.52777
53.24971 191.58638
53.27805 191.64583
53.31110 191.62917
53.33832 191.58501
53.39110 191.60193
53.43776 191.61444
53.47360 191.66722
53.50276 191.73193
53.53305 191.79555
53.54665 191.87666
53.55472 191.96500
99.00000 999.00000
53.47276 192.19556
53.43776 192.13860
53.38582 192.14861
53.35777 192.08888
53.33305 192.01833
99.00000 999.00000
53.53389 192.03360
53.51889 192.12526
53.50665 192.20471
99.00000 999.00000
53.42694 192.94693
53.41666 192.85834
53.38805 192.79193
53.36693 192.71693
53.33055 192.68138
53.33360 192.59584
53.30305 192.54555
53.26277 192.50110
53.27193 192.43889
53.25777 192.37721
53.24306 192.33388
53.27415 192.27167
53.28806 192.19859
53.31555 192.17334
53.34749 192.23389
53.37888 192.29584
53.37860 192.35555
53.37498 192.41110
53.38693 192.44472
53.37694 192.51277
53.41611 192.50751
53.42249 192.57584
53.43832 192.61026
53.40414 192.66972
53.44331 192.67250
53.47026 192.69693
53.45915 192.78471
53.47972 192.84000
53.51971 192.81776
53.50722 192.91888
53.52443 192.99916
53.52722 192.92000
53.55556 192.86166
53.59888 192.83888
53.63138 192.89139
53.59665 192.94611
53.62054 192.97472
99.00000 999.00000
53.65749 192.94501
53.69888 192.96359
