219.98000 70.21500 
219.95000 70.24000 
219.94000 70.25200 
219.91000 70.26700 
219.89999 70.27700 
219.88000 70.29200 
219.86000 70.30600 
219.85001 70.31100 
219.83000 70.32000 
219.82001 70.32500 
219.81000 70.33000 
219.81000 70.33200 
219.80000 70.33100 
219.80000 70.33200 
219.81000 70.33100 
219.80000 70.33200 
219.80000 70.33100 
219.78999 70.33500 
219.73000 70.34100 
219.66000 70.34800 
219.63000 70.34800 
219.56000 70.34800 
219.45000 70.34800 
219.39000 70.35200 
219.36000 70.35400 
219.33000 70.35600 
219.23000 70.35900 
219.20000 70.36300 
219.14999 70.36900 
219.11000 70.37800 
219.10001 70.38000 
219.05000 70.38300 
219.03999 70.38400 
218.94000 70.38800 
218.92000 70.38900 
218.89000 70.39200 
218.84000 70.39400 
218.78999 70.39500 
218.75999 70.39600 
218.71001 70.39700 
218.71001 70.39800 
218.64999 70.39800 
218.61000 70.40000 
218.58000 70.40200 
218.50999 70.40800 
218.49001 70.40900 
218.42999 70.41500 
218.33000 70.43000 
218.28999 70.43600 
218.25999 70.43900 
218.21001 70.45100 
218.17999 70.45800 
218.14999 70.46400 
218.10001 70.47900 
218.06000 70.48900 
218.00999 70.50500 
217.98000 70.51500 
217.98000 70.51600 
217.92000 70.53600 
217.88000 70.55200 
217.86000 70.55500 
217.82001 70.56200 
217.75999 70.56800 
217.73000 70.57300 
217.69000 70.58000 
217.67000 70.58400 
217.60001 70.58600 
217.53999 70.58900 
217.50000 70.59100 
217.45000 70.59200 
217.39999 70.59200 
217.36000 70.59100 
217.30000 70.59100 
217.23000 70.58900 
217.19000 70.58800 
217.14999 70.58700 
217.11000 70.58600 
217.08000 70.58700 
217.07001 70.58600 
216.99001 70.58800 
216.92000 70.58700 
216.85001 70.58800 
216.78000 70.58900 
216.73000 70.59000 
216.67999 70.59100 
216.62000 70.59300 
216.56000 70.59500 
216.50000 70.59700 
216.46001 70.59700 
216.39999 70.59800 
216.34000 70.59700 
216.28999 70.59800 
216.20000 70.59900 
216.16000 70.59800 
216.09000 70.59800 
216.03999 70.59800 
215.99001 70.59900 
215.96001 70.60100 
215.91000 70.60300 
215.86000 70.60400 
215.84000 70.60300 
215.78999 70.60500 
215.78000 70.60600 
215.75999 70.61000 
215.73000 70.61500 
215.67000 70.63000 
215.64999 70.64100 
215.64000 70.65000 
215.63000 70.65900 
215.63000 70.66200 
215.62000 70.66200 
215.62000 70.66600 
215.60001 70.68700 
215.58000 70.69100 
215.53000 70.69100 
215.53000 70.69000 
215.49001 70.68800 
215.45000 70.68300 
215.41000 70.68200 
215.36000 70.68700 
215.34000 70.69200 
215.32001 70.69500 
215.28000 70.69800 
215.25000 70.70400 
215.22000 70.71300 
215.20000 70.72300 
215.17999 70.73300 
